, , , , , , , , , ,CPU,CPU,CPU,CPU,MEMORY,MEMORY,MEMORY,HDD,HDD,HDD,HDD,HDD,HDD,UPS,UPS,UPS,WINDOWS,WINDOWS,WINDOWS,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,EDC_BCA,EDC_BCA,EDC_BCA,EDC_BCA,EDC_MANDIRI,EDC_MANDIRI,EDC_MANDIRI,EDC_MANDIRI,EDC_MTI,EDC_MTI,EDC_MTI,EDC_MTI,PREVENTIF,PREVENTIF,PREVENTIF
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,T4TB,RUKO ESTRELA BANJAR WIJAYA,03,10.43.23.68,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,1,40,8 GB,8 GB,ADATA SX6000LNP,758 GB,220 GB,538 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",Y8THN-4R642-RVFD3-44RY4-DJ3W6,"2/21/2023, 11:05:51",1000 MB/s,0 hari 2 jam 57 menit,51,0.46 Menit,"""10.43.23.68"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.23.68 COM8,19,10,ONLINE-2025-09-27 20:51:36,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.23.68 COM9,1,4,ONLINE-2025-09-27 20:40:09,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.23.68 COM9,1,0,ONLINE-2025-09-27 20:40:38,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,TXPC,RAYA PARIGI,03,10.43.220.228,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,13,37,8 GB,8 GB,ADATA SX6000LNP,782 GB,248 GB,534 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,HFtDiCuMpLsEoDv4041:40-UPS-Smart-UPS,"Windows(R), Professional edition:
    The machine is permanently activated.",TNRQ6-J27P6-7G9W6-RK9RM-RC22T,"2/28/2023, 14:25:43",1000 MB/s,1 hari 19 jam 18 menit,62,0.34 Menit,"""10.43.220.228"",""172.31.31.2"",""192.168.0.2""","'-",0,0,NOEDC-0000-00-00 00:00:00,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.220.226 COM9,1,0,ONLINE-2025-09-07 19:51:06,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,TYRF,POINT REST AREA KM 42.5 A,03,10.43.37.164,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,3,38,8 GB,8 GB,ADATA SX6000PNP,750 GB,197 GB,553 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",W8FNM-2T34T-RDVRP-TFDHH-R9C2T,"8/10/2023, 11:03:08",1000 MB/s,1 hari 5 jam 48 menit,59,0.29 Menit,"""10.43.37.164"",""172.31.31.2""",NEB:Y(60)|PC1:1 Y|PCO:Y|E01:10.43.37.164 COM8,10,1,ONLINE-2025-09-28 08:58:07,NEM:Y(60)|PC2:0-N|PCO:Y|E02:10.43.37.164 COM9,1,0,ONLINE-2025-09-28 05:11:18,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,FE12,STAR OF ASIA,03,10.43.251.68,Microsoft Windows 10 Pro,64-bit,12th Gen Intel(R) Core(TM) i3-12100,0,22,16 GB,16 GB,ADATA LEGEND 850,758 GB,182 GB,576 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",R4KF8-NMJJD-QF4WR-KDGHG-Y99CT,"4/28/2025, 14:22:06",1000 MB/s,0 hari 3 jam 19 menit,73,0.49 Menit,"""10.43.251.68""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.251.68 COM8,4,0,ONLINE-2025-09-27 19:54:15,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.251.68 COM9,0,1,OFFLINE-2025-09-22 08:56:09-TIDAK TERIMA RESPONSE DARI EDC,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,T3V9,HYBRID DAAN MOGOT PERHUTA/,03,10.43.174.132,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,1,37,8 GB,8 GB,ADATA SX6000LNP,771 GB,269 GB,503 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",XJC9K-N7PFF-VWM22-4JVYM-B4HJ6,"1/25/2024, 16:42:17",1000 MB/s,0 hari 6 jam 6 menit,66,0.45 Menit,"""10.43.174.132""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.174.132 COM8,12,0,ONLINE-2025-09-28 09:21:05,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.174.132 COM9,3,1,ONLINE-2025-09-28 08:39:16,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,T0CX,BIZWALK,03,10.43.48.100,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,3,41,8 GB,8 GB,ADATA SX6000LNP,807 GB,289 GB,518 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",XHGD4-NW4TK-KVQM2-QVB9H-VT986,"8/10/2023, 11:03:08",1000 MB/s,0 hari 3 jam 7 menit,54,0.46 Menit,"""10.43.48.100""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.48.100 COM8,2,0,ONLINE-2025-09-28 08:54:56,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.48.99 COM9,12,0,ONLINE-2025-09-27 18:41:58,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,TK7N,FRESH GRAND BATAVIA,03,10.43.21.36,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,6,36,8 GB,8 GB,ADATA SX6000LNP,758 GB,265 GB,493 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",B863M-3NM2G-9D2J4-XPQ6H-PWGPT,"8/10/2023, 11:03:08",1000 MB/s,0 hari 1 jam 32 menit,72,0.58 Menit,"""10.43.21.36"",""172.31.31.3""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.21.36 COM8,0,3,OFFLINE-2025-09-28 08:44:43-THE PORT COM8 DOES NOT EXIST.,NEM:Y(60)|PC2:1-Y|PCO:N|E02:10.43.21.35 COM9,7,1,OFFLINE-2025-09-27 22:11:56-RESPONSE DARI EDC BLANK,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:26,G026,TVFB,FRESH BERINGIN RAYA KM 1,03,10.43.37.36,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,10,40,8 GB,8 GB,ADATA LEGEND 850,758 GB,326 GB,432 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",XBKQV-NXP4Y-TM8HC-VWTQG-YG986,"1/28/2025, 19:09:54",1000 MB/s,1 hari 4 jam 19 menit,62,0.5 Menit,"""10.43.37.36""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.37.36 COM8,16,0,ONLINE-2025-09-28 09:12:26,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.37.36 COM9,1,0,ONLINE-2025-09-28 08:51:59,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:27,G026,T1W8,MELIA RESIDENCE/,03,10.43.214.68,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,11,37,8 GB,8 GB,ADATA SX6000LNP,807 GB,321 GB,486 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",BGYN9-KQ2TC-W68M6-QQWHM-PR4TG,"8/10/2023, 11:03:08",1000 MB/s,0 hari 9 jam 23 menit,49,0.42 Menit,"""10.43.214.68"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.214.68 COM6,14,0,ONLINE-2025-09-28 08:47:56,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.214.68 COM5,1,0,ONLINE-2025-09-28 07:35:02,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.214.66 COM9,1,0,ONLINE-2025-09-28 07:35:35,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:27,G026,TQJI,HYBRID ECO BANDARA MAS 2/,03,10.43.175.196,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,0,45,8 GB,8 GB,ADATA SX6000LNP,807 GB,245 GB,561 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",MQNP6-RT3MJ-3TT6P-DY7Q8-Q6986,"1/25/2024, 16:42:17",1000 MB/s,1 hari 1 jam 46 menit,60,0.66 Menit,"""10.43.175.196""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.175.196 COM8,18,0,ONLINE-2025-09-28 08:56:28,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.175.196 COM9,5,0,ONLINE-2025-09-28 07:34:03,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:27,G026,TDDP,FRESH LAVALETTA MODERNLAND,03,10.43.37.196,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,26,39,8 GB,8 GB,ADATA SX6000LNP,750 GB,217 GB,533 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",F8D2K-F6N9J-3K9HR-C46TY-2PQW6,"8/10/2023, 13:25:51",1000 MB/s,0 hari 3 jam 7 menit,53,0.4 Menit,"""10.43.37.196"",""172.31.31.3""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.37.196 COM8,36,3,ONLINE-2025-09-27 23:38:07,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.37.194 COM9,0,0,OFFLINE-2025-09-28 08:53:08-INDEX WAS OUTSIDE THE BOUNDS OF THE ARRAY.,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:27,G026,T70D,HYBRID DC TANGERANG/,03,10.43.216.36,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,3,36,8 GB,8 GB,ADATA SX6000LNP,768 GB,245 GB,523 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",NMD48-B77DB-K62B8-4C2X4-TVKCT:WFK84-7N8R4-J9726-TJQ2P-Q3WXC,"11/4/2024, 09:41:41",1000 MB/s,0 hari 7 jam 39 menit,52,0.56 Menit,"""10.43.216.36""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.216.36 COM8,2,3,OFFLINE-2025-09-28 09:04:36-THE PORT COM8 DOES NOT EXIST.,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.216.36 COM9,3,0,ONLINE-2025-09-28 09:15:52,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:28,G026,TD5D,FRESH HONORIS RAYA,03,10.43.44.164,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,0,47,8 GB,8 GB,ADATA SX6000PNP,758 GB,208 GB,550 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",QVYVN-MTWXM-RJMF6-9QPGX-4JRTG,"7/24/2024, 11:54:23",1000 MB/s,0 hari 12 jam 58 menit,75,1.64 Menit,"""10.43.44.164""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.44.164 COM8,20,3,ONLINE-2025-09-28 09:03:40,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.44.164 COM9,5,0,ONLINE-2025-09-28 08:24:41,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.44.162 COM9,5,0,ONLINE-2025-09-28 08:25:08,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:28,G026,T1D9,AMD MANUNGGAL,03,10.43.18.132,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,23,30,8 GB,8 GB,ADATA SX6000PNP,758 GB,279 GB,479 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",TMKJJ-BN3G2-4XGKY-DH9V8-MTDW6,"10/17/2024, 23:51:12",1000 MB/s,0 hari 3 jam 42 menit,46,0.84 Menit,"""10.43.18.132""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.18.131 COM8,2,0,ONLINE-2025-09-07 17:18:54,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.18.131 COM9,1,0,ONLINE-2025-09-04 09:35:50,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:28,G026,T0IY,REST AREA KM 13.5 A2,03,10.43.47.68,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,20,38,8 GB,8 GB,ADATA LEGEND 850,758 GB,118 GB,640 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",MRP3N-RJGCM-C9JQ6-38TC9-T83GP,"10/18/2024, 13:08:45",1000 MB/s,3 hari 11 jam 17 menit,83,0.56 Menit,"""10.43.47.68""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.47.68 COM8,18,0,ONLINE-2025-09-27 16:10:03,NEM:Y(60)|PC2:1-Y|PCO:N|E02:10.43.47.68 COM9,8,0,ONLINE-2025-09-27 16:29:06,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:28,G026,TMR0,RAYA DARU,03,10.43.221.4,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,6,37,8 GB,8 GB,ADATA LEGEND 850,758 GB,137 GB,620 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",FY7BN-Y2J4Y-P7VCF-WV37V-JQKTP,"1/25/2024, 15:23:33",1000 MB/s,0 hari 3 jam 54 menit,47,0.6 Menit,"""10.43.221.4"",""172.31.31.3""",NEB:Y(60)|PC1:0 N|PCO:N|E01:10.43.221.2 COM6,0,1,"OFFLINE-2025-09-28 07:56:30-THE DEVICE DOES NOT RECOGNIZE THE COMMAND.
",NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.221.2 COM9,11,0,ONLINE-2025-09-27 18:29:59,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TVW8,RUKO METRO PERMATA,03,10.43.27.228,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,3,37,8 GB,8 GB,ADATA SX6000PNP,758 GB,314 GB,444 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",Y6NVJ-Y7CJY-D6MGY-BGTDJ-78RTG:J4T7N-XH2BF-94PCX-RKY7B-HT9TR,"5/27/2025, 13:42:39",1000 MB/s,0 hari 2 jam 46 menit,44,0.74 Menit,"""10.43.27.228""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.27.228 COM8,2,1,ONLINE-2025-09-28 08:10:05,NEM:Y(60)|PC2:1-Y|PCO:N|E02:10.43.27.228 COM9,1,0,ONLINE-2025-09-28 09:09:26,NEM:Y(60)|PC2:1-Y|PCO:N|E02:10.43.27.226 COM9,1,0,ONLINE-2025-09-28 09:10:09,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,T70E,PLUS SARI BUMI,03,10.43.34.35,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,0,43,8 GB,8 GB,ADATA SX6000LNP,757 GB,212 GB,545 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",TJ3C6-8VN3M-72QFJ-P8BHB-DPFTG,"5/9/2022, 14:57:36",1000 MB/s,0 hari 13 jam 36 menit,61,1.23 Menit,"""10.43.34.35"",""172.31.31.3""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.34.35 COM8,0,3,OFFLINE-2025-09-26 20:04:20-THE PORT COM8 DOES NOT EXIST.,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.34.35 COM9,1,0,ONLINE-2025-09-26 19:47:24,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TBV9,PLUS ECO GREAT WESTERN/,03,10.43.175.36,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,15,30,8 GB,8 GB,ADATA SX6000PNP,750 GB,226 GB,524 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,Prod,"Windows(R), Professional edition:
    The machine is permanently activated.",9JNMT-GRGQF-Q8WYR-D3JTR-GXXTR,"9/23/2022, 13:17:24",1000 MB/s,0 hari 3 jam 8 menit,56,1.1 Menit,"""10.43.175.36"",""172.31.31.2""","'-",0,0,NOEDC-0000-00-00 00:00:00,"'-",0,0,NOEDC-0000-00-00 00:00:00,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TNC7,HYBRID ECO AEROPOLIS/,03,10.43.174.164,Microsoft Windows 7 Professional ,32-bit,Intel(R) Celeron(R) CPU G540 @ 2.50GHz,36,44,4 GB,4 GB,KINGSTON KINGSTON RBUSC18 SCSI Disk Device,807 GB,337 GB,470 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",BT4Y7-R7H4X-4CD7W-49JBY-TQ7F2,"12/27/2018, 14:20:29",1000 MB/s,0 hari 3 jam 14 menit,69,0.42 Menit,"""10.43.174.164""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.174.164 COM8,0,3,OFFLINE-2025-09-26 21:01:33-THE PORT COM8 DOES NOT EXIST.,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.174.164 COM9,1,0,ONLINE-2025-09-27 12:08:09,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TU3Y,RAYA SARWANI JAMBE,03,10.43.42.101,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,8,32,8 GB,8 GB,ADATA LEGEND 850,750 GB,136 GB,614 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",3CJ6B-GN69V-H6MW7-WKV3T-CGYP2,"2/24/2025, 20:54:13",1000 MB/s,0 hari 2 jam 56 menit,48,0.76 Menit,"""10.43.42.101""",NEB:Y(60)|PC1:0 N|PCO:N|E01:10.43.42.99 COM5,16,4,ONLINE-2025-09-27 22:45:14,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.42.99 COM9,1,0,ONLINE-2025-09-28 09:17:19,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TOMG,PURI RAJEG,03,10.43.228.165,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,11,35,8 GB,8 GB,ADATA SX6000PNP,758 GB,294 GB,464 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",X4FK3-7ND8Q-PHQ2F-JYQ72-7CFTG,"1/25/2024, 15:23:33",100 MB/s,0 hari 2 jam 56 menit,51,0.55 Menit,"""10.43.228.165""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.228.162 COM8,2,0,ONLINE-2025-09-28 06:39:32,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.228.162 COM9,4,0,ONLINE-2025-09-28 07:52:37,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:32,G026,TVMY,GRAHA SEVILA,03,10.43.134.228,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,0,33,8 GB,8 GB,ADATA SX6000PNP,758 GB,149 GB,609 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",TN347-DQRF3-JQVT2-DV7RC-MP2KC,"12/13/2022, 11:39:00",1000 MB/s,0 hari 2 jam 9 menit,50,1.68 Menit,"""10.43.134.228"",""172.31.31.3""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.134.228 COM3,0,3,OFFLINE-2025-09-27 10:56:21-THE PORT COM3 DOES NOT EXIST.,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.134.226 COM9,0,0,OFFLINE-2025-09-26 20:04:29-INDEX WAS OUTSIDE THE BOUNDS OF THE ARRAY.,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:33,G026,TIUT,PLUS ECO PINANGSIA 2/,03,10.43.41.101,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) CPU G4500 @ 3.50GHz,37,38,8 GB,8 GB,ADATA SU900,807 GB,302 GB,504 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",GV48H-NV346-CW928-KJC2P-KW3PP,"11/13/2023, 12:14:52",1000 MB/s,0 hari 2 jam 28 menit,57,1.05 Menit,"""10.43.41.101""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.112.69 COM8,0,3,OFFLINE-2025-09-26 08:18:40-[ERROR] TIDAK DAPAT RESPONSE DARI EDC,"'-",0,0,NOEDC-0000-00-00 00:00:00,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:34,G026,TR57,FRESH REST AREA KM 13.5/,03,10.43.113.5,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,3,30,8 GB,8 GB,ADATA SU800,792 GB,174 GB,618 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",7DQNR-3R3CP-2QG3Y-CJJF7-HXMP4,"11/21/2024, 09:53:02",1000 MB/s,0 hari 3 jam 56 menit,62,0.84 Menit,"""10.43.113.5"",""172.31.31.5""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.113.4 COM8,2,0,ONLINE-2025-09-25 11:07:44,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.113.5 COM9,4,0,ONLINE-2025-09-25 11:11:18,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:36,G026,T8BH,GREEN LAKE ASIA,03,10.43.189.132,Microsoft Windows 11 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,0,35,8 GB,8 GB,ADATA LEGEND 850,749 GB,134 GB,615 GB,Healthy,SSD,NOK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",N2BP4-R3V2G-YVH8M-CYM72-DDBP2,"7/21/2025, 00:07:10",1000 MB/s,0 hari 3 jam 47 menit,43,1.02 Menit,"""10.43.189.132""",NEB:Y(60)|PC1:0 N|PCO:N|E01:10.43.189.130 COM8,1,0,ONLINE-2025-09-16 09:10:25,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.189.130 COM9,2,0,ONLINE-2025-08-28 14:07:26,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
